timestamp,date,sales,revenue,product_category,region,average_price,units_sold,customer_satisfaction,comments,conversion_rate,return_rate,inventory_level,marketing_spend,discount_percentage,shipping_time_days
2025-03-22,2025-03-22,148,44267.44,Electronics,West,293.85,148,3.9,"Average product, nothing special",0.049,0.033,116,591.05,0.21,5
2025-03-23,2025-03-23,210,34638.76,Electronics,North,167.79,210,4.4,Love it! Perfect for my needs,0.029,0.082,622,795.78,0.1,5
2025-03-24,2025-03-24,150,44253.1,Electronics,East,295.74,150,2.3,Good value for money,0.021,0.097,244,808.59,0.3,1
2025-03-25,2025-03-25,147,7153.88,Clothing,North,49.14,147,4.7,Amazing! Will buy again,0.01,0.063,551,886.05,0.03,5
2025-03-26,2025-03-26,176,19136.26,Clothing,North,105.33,176,1.2,Would not recommend to others,0.029,0.046,379,506.2,0.12,3
2025-03-27,2025-03-27,185,3319.17,Toys,Central,17.98,185,3.5,Shipping was delayed but product is good,0.043,0.042,487,468.57,0.11,6
2025-03-28,2025-03-28,161,7916.01,Sports,West,49.52,161,1.4,Broke after a week of use,0.035,0.023,570,106.5,0.09,5
2025-03-29,2025-03-29,212,40984.91,Home & Garden,Central,196.09,212,1.2,Poor customer service experience,0.044,0.092,838,215.15,0.3,2
2025-03-30,2025-03-30,184,26349.12,Clothing,North,137.58,184,2.2,Shipping was delayed but product is good,0.049,0.035,958,148.19,0.21,4
2025-03-31,2025-03-31,177,10330.92,Home & Garden,Central,60.23,177,3.2,Okay product but overpriced,0.02,0.096,125,279.76,0.07,3
2025-04-01,2025-04-01,212,58693.53,Electronics,East,271.11,212,3.3,"Product as described, satisfied",0.014,0.072,249,807.73,0.08,3
2025-04-02,2025-04-02,160,28117.21,Home & Garden,West,174.59,160,1.6,Broke after a week of use,0.038,0.091,491,539.28,0.28,4
2025-04-03,2025-04-03,164,19552.19,Home & Garden,South,124.1,164,4.3,Best purchase this year,0.027,0.017,807,439.25,0.03,4
2025-04-04,2025-04-04,208,48465.77,Sports,West,224.74,208,1.0,Disappointed with the quality,0.025,0.084,429,641.39,0.18,3
2025-04-05,2025-04-05,198,6262.36,Books,East,30.13,198,3.0,Good value for money,0.017,0.056,832,799.17,0.24,5
2025-04-06,2025-04-06,245,104013.19,Electronics,North,437.94,245,1.5,Would not recommend to others,0.049,0.088,903,897.74,0.16,4
2025-04-07,2025-04-07,179,5232.66,Home & Garden,South,29.22,179,3.6,Shipping was delayed but product is good,0.03,0.054,254,350.84,0.05,2
2025-04-08,2025-04-08,151,3623.34,Toys,South,23.78,151,3.4,Good value for money,0.016,0.081,806,313.59,0.09,6
2025-04-09,2025-04-09,135,24369.75,Sports,West,182.0,135,3.2,Okay product but overpriced,0.017,0.05,640,394.64,0.23,6
2025-04-10,2025-04-10,120,53019.61,Electronics,Central,427.4,120,1.6,Broke after a week of use,0.013,0.068,524,917.1,0.11,2
2025-04-11,2025-04-11,160,16647.65,Home & Garden,South,102.07,160,4.0,Best purchase this year,0.044,0.098,339,744.48,0.12,5
2025-04-12,2025-04-12,187,38873.24,Home & Garden,East,198.88,187,4.3,Amazing! Will buy again,0.046,0.083,513,326.61,0.11,1
2025-04-13,2025-04-13,186,21607.23,Home & Garden,West,110.91,186,4.6,Amazing! Will buy again,0.016,0.043,481,424.48,0.24,4
2025-04-14,2025-04-14,189,31593.19,Home & Garden,East,173.54,189,3.9,Okay product but overpriced,0.027,0.037,145,538.52,0.11,2
2025-04-15,2025-04-15,155,17596.27,Clothing,Central,118.88,155,4.4,Mediocre at best,0.01,0.094,664,389.66,0.07,1
2025-04-16,2025-04-16,189,20458.08,Electronics,East,111.98,189,3.1,Good value for money,0.034,0.037,131,133.53,0.01,5
2025-04-17,2025-04-17,142,57711.05,Electronics,East,408.34,142,3.1,Good value for money,0.039,0.035,209,600.45,0.1,3
2025-04-18,2025-04-18,202,16577.76,Clothing,Central,81.71,202,4.0,Good value for money,0.038,0.058,711,886.2,0.13,3
2025-04-19,2025-04-19,150,14597.5,Clothing,West,93.64,150,1.1,Would not recommend to others,0.04,0.078,957,148.72,0.18,3
2025-04-20,2025-04-20,197,17819.31,Electronics,East,90.64,197,1.4,"Average product, nothing special",0.034,0.076,790,914.84,0.12,6
2025-04-21,2025-04-21,151,13759.16,Sports,South,91.71,151,2.6,Shipping was delayed but product is good,0.033,0.063,774,558.9,0.03,6
2025-04-22,2025-04-22,135,68769.61,Electronics,North,487.08,135,1.4,"Average product, nothing special",0.019,0.014,734,865.27,0.13,6
2025-04-23,2025-04-23,192,25092.59,Home & Garden,South,133.4,192,2.4,Shipping was delayed but product is good,0.046,0.091,978,911.65,0.04,5
2025-04-24,2025-04-24,156,31108.28,Home & Garden,East,198.34,156,3.1,"Average product, nothing special",0.023,0.017,906,822.41,0.04,5
2025-04-25,2025-04-25,168,12223.84,Clothing,South,70.23,168,3.8,Okay product but overpriced,0.032,0.065,181,526.53,0.06,2
2025-04-26,2025-04-26,179,23983.48,Clothing,North,138.02,179,3.6,Shipping was delayed but product is good,0.045,0.077,881,582.9,0.23,1
2025-04-27,2025-04-27,223,52396.99,Electronics,Central,225.3,223,4.5,Amazing! Will buy again,0.015,0.026,421,361.67,0.18,6
2025-04-28,2025-04-28,183,6631.04,Books,East,36.14,183,1.8,Poor customer service experience,0.031,0.06,768,297.89,0.11,3
2025-04-29,2025-04-29,181,5150.17,Books,Central,27.76,181,2.1,"Product as described, satisfied",0.033,0.09,527,950.61,0.06,1
2025-04-30,2025-04-30,189,41504.08,Sports,West,215.73,189,4.7,"Great product, highly recommend!",0.043,0.086,612,444.13,0.28,3
2025-05-01,2025-05-01,154,15400.73,Home & Garden,East,100.3,154,1.2,Broke after a week of use,0.045,0.05,630,225.27,0.0,2
2025-05-02,2025-05-02,200,5516.43,Clothing,East,28.39,200,1.8,Disappointed with the quality,0.017,0.011,794,887.53,0.18,2
2025-05-03,2025-05-03,232,59738.35,Electronics,South,264.17,232,3.9,"Average product, nothing special",0.028,0.037,510,164.09,0.24,2
2025-05-04,2025-05-04,246,5776.89,Clothing,East,24.23,246,4.5,Excellent service and fast delivery,0.042,0.097,530,754.66,0.11,2
2025-05-05,2025-05-05,192,9181.96,Home & Garden,South,49.83,192,3.4,Okay product but overpriced,0.035,0.058,695,204.56,0.17,2
2025-05-06,2025-05-06,191,7374.66,Books,South,40.48,191,2.1,"Product as described, satisfied",0.018,0.011,318,710.9,0.07,4
2025-05-07,2025-05-07,161,28784.55,Sports,North,181.1,161,2.8,"Product as described, satisfied",0.017,0.067,427,867.13,0.23,4
2025-05-08,2025-05-08,165,9522.02,Home & Garden,North,57.79,165,1.9,"Average product, nothing special",0.018,0.025,799,306.09,0.16,3
2025-05-09,2025-05-09,214,37881.76,Home & Garden,Central,177.89,214,1.1,Broke after a week of use,0.027,0.065,601,686.2,0.05,4
2025-05-10,2025-05-10,171,67694.49,Electronics,Central,387.74,171,1.2,Would not recommend to others,0.026,0.073,304,815.76,0.19,4
2025-05-11,2025-05-11,178,18965.37,Home & Garden,East,106.84,178,3.8,Good value for money,0.027,0.028,292,105.22,0.09,5
2025-05-12,2025-05-12,215,9103.81,Clothing,South,42.33,215,4.7,Best purchase this year,0.038,0.075,176,297.99,0.0,5
2025-05-13,2025-05-13,173,72122.75,Electronics,West,403.99,173,1.5,Broke after a week of use,0.017,0.041,467,413.83,0.23,1
2025-05-14,2025-05-14,129,22994.78,Home & Garden,South,170.7,129,4.9,Excellent service and fast delivery,0.014,0.036,435,798.75,0.18,4
2025-05-15,2025-05-15,169,5334.16,Clothing,Central,30.93,169,3.3,"Product as described, satisfied",0.046,0.073,281,486.77,0.15,1
2025-05-16,2025-05-16,195,2954.74,Books,West,15.14,195,1.1,Not worth the price,0.047,0.087,571,306.05,0.04,3
2025-05-17,2025-05-17,217,60780.58,Electronics,West,278.01,217,4.6,"Great product, highly recommend!",0.036,0.053,869,524.23,0.26,2
2025-05-18,2025-05-18,203,91718.0,Electronics,South,434.89,203,4.8,Amazing! Will buy again,0.012,0.055,437,663.27,0.24,2
2025-05-19,2025-05-19,157,23896.32,Home & Garden,Central,147.57,157,3.4,Okay product but overpriced,0.048,0.041,197,555.85,0.03,6
2025-05-20,2025-05-20,166,63738.21,Electronics,West,389.08,166,1.3,"Average product, nothing special",0.035,0.063,352,919.2,0.09,3
2025-05-21,2025-05-21,179,6724.04,Home & Garden,Central,38.04,179,1.3,Not worth the price,0.025,0.064,562,725.09,0.02,2
2025-05-22,2025-05-22,158,6513.11,Sports,East,42.98,158,4.3,Excellent service and fast delivery,0.024,0.065,237,159.55,0.06,1
2025-05-23,2025-05-23,172,49816.61,Electronics,South,281.47,172,3.6,Okay product but overpriced,0.034,0.047,526,473.07,0.25,2
2025-05-24,2025-05-24,156,55610.66,Electronics,Central,343.09,156,4.4,Amazing! Will buy again,0.013,0.02,545,648.3,0.08,5
2025-05-25,2025-05-25,168,13512.45,Home & Garden,West,78.47,168,1.9,Poor customer service experience,0.043,0.048,619,885.65,0.26,3
2025-05-26,2025-05-26,154,59526.22,Electronics,West,398.82,154,4.6,Amazing! Will buy again,0.018,0.012,118,660.08,0.2,2
2025-05-27,2025-05-27,179,34692.43,Electronics,Central,202.77,179,4.7,Best purchase this year,0.019,0.1,254,794.39,0.07,1
2025-05-28,2025-05-28,153,34063.26,Sports,South,218.22,153,3.2,Okay product but overpriced,0.044,0.038,571,536.84,0.11,6
2025-05-29,2025-05-29,167,19894.04,Electronics,Central,117.28,167,1.8,Not worth the price,0.026,0.095,321,701.52,0.22,3
2025-05-30,2025-05-30,200,7947.98,Books,East,39.47,200,3.8,"Product as described, satisfied",0.034,0.089,421,369.9,0.06,1
2025-05-31,2025-05-31,181,81198.91,Electronics,West,441.52,181,3.5,Good value for money,0.044,0.053,883,423.5,0.28,5
2025-06-01,2025-06-01,181,53003.35,Electronics,Central,303.84,181,3.4,"Average product, nothing special",0.023,0.015,953,677.34,0.26,5
2025-06-02,2025-06-02,184,21611.12,Home & Garden,Central,112.28,184,2.0,Good value for money,0.045,0.093,703,938.14,0.12,6
2025-06-03,2025-06-03,197,4065.82,Clothing,East,20.67,197,2.8,Good value for money,0.033,0.023,522,848.01,0.0,2
2025-06-04,2025-06-04,192,46877.39,Electronics,South,237.07,192,4.8,"Great product, highly recommend!",0.034,0.033,931,797.78,0.17,5
2025-06-05,2025-06-05,146,5740.11,Books,West,38.5,146,1.2,"Average product, nothing special",0.025,0.047,250,120.78,0.04,4
2025-06-06,2025-06-06,157,39219.21,Sports,South,247.35,157,4.7,Best purchase this year,0.017,0.075,779,180.08,0.26,5
2025-06-07,2025-06-07,148,13243.68,Electronics,North,90.99,148,3.0,Okay product but overpriced,0.031,0.034,920,431.44,0.01,2
2025-06-08,2025-06-08,178,16025.97,Home & Garden,West,93.48,178,4.3,Excellent service and fast delivery,0.05,0.04,443,656.23,0.22,3
2025-06-09,2025-06-09,164,5391.56,Books,North,32.4,164,4.8,Amazing! Will buy again,0.042,0.014,399,523.49,0.09,5
2025-06-10,2025-06-10,199,36863.0,Sports,North,189.55,199,4.5,Love it! Perfect for my needs,0.041,0.043,760,193.67,0.24,4
2025-06-11,2025-06-11,175,58637.98,Electronics,Central,345.1,175,1.1,Poor customer service experience,0.027,0.061,888,935.4,0.16,5
2025-06-12,2025-06-12,139,21170.45,Home & Garden,South,154.29,139,3.5,"Average product, nothing special",0.011,0.075,851,459.23,0.13,6
2025-06-13,2025-06-13,172,9436.67,Clothing,North,53.9,172,3.3,Okay product but overpriced,0.016,0.038,909,719.36,0.3,5
2025-06-14,2025-06-14,198,3515.07,Books,South,18.65,198,3.7,"Average product, nothing special",0.029,0.041,876,868.84,0.01,4
2025-06-15,2025-06-15,202,18789.21,Home & Garden,East,94.82,202,4.8,"Great product, highly recommend!",0.017,0.07,704,326.98,0.1,6
2025-06-16,2025-06-16,161,9148.52,Clothing,East,59.43,161,1.8,Disappointed with the quality,0.029,0.018,858,746.21,0.28,5
2025-06-17,2025-06-17,178,6001.34,Books,South,32.18,178,3.6,"Product as described, satisfied",0.011,0.075,914,816.02,0.18,5
2025-06-18,2025-06-18,155,2753.77,Toys,East,18.16,155,3.6,Good value for money,0.034,0.024,286,659.47,0.04,2
2025-06-19,2025-06-19,147,15132.92,Sports,South,98.6,147,1.9,Poor customer service experience,0.026,0.065,779,911.49,0.27,5
2025-06-20,2025-06-20,154,9081.65,Electronics,West,61.16,154,3.8,Okay product but overpriced,0.036,0.014,852,323.87,0.13,5
2025-06-21,2025-06-21,140,13783.26,Home & Garden,North,99.43,140,4.1,Best purchase this year,0.047,0.047,481,732.36,0.28,2
2025-06-22,2025-06-22,201,31540.32,Home & Garden,North,163.28,201,3.5,Good value for money,0.017,0.056,576,888.58,0.14,2
2025-06-23,2025-06-23,137,60297.3,Electronics,South,443.41,137,1.7,"Average product, nothing special",0.041,0.053,416,424.99,0.26,4
2025-06-24,2025-06-24,183,24479.22,Clothing,Central,136.1,183,4.8,Excellent service and fast delivery,0.011,0.044,906,347.17,0.08,2
2025-06-25,2025-06-25,150,11565.63,Clothing,Central,74.17,150,3.7,Shipping was delayed but product is good,0.018,0.094,338,234.9,0.03,4
2025-06-26,2025-06-26,138,15179.15,Electronics,North,112.45,138,3.4,Okay product but overpriced,0.043,0.079,336,320.78,0.29,1
2025-06-27,2025-06-27,203,13973.71,Sports,South,69.94,203,2.8,"Average product, nothing special",0.038,0.063,386,598.45,0.22,1
2025-06-28,2025-06-28,164,42695.67,Electronics,North,256.13,164,1.9,"Average product, nothing special",0.027,0.028,593,204.45,0.01,1
2025-06-29,2025-06-29,186,2792.5,Books,South,15.69,186,1.4,Disappointed with the quality,0.03,0.052,956,950.35,0.23,4
2025-06-30,2025-06-30,184,15635.9,Home & Garden,Central,84.11,184,3.3,Okay product but overpriced,0.019,0.014,950,382.36,0.13,1
2025-07-01,2025-07-01,179,5386.87,Sports,North,31.22,179,4.5,Love it! Perfect for my needs,0.039,0.025,609,381.39,0.05,6
2025-07-02,2025-07-02,143,12965.11,Home & Garden,West,91.74,143,4.5,"Great product, highly recommend!",0.025,0.096,951,230.41,0.05,6
2025-07-03,2025-07-03,127,2665.76,Home & Garden,Central,20.79,127,4.2,Best purchase this year,0.015,0.02,929,776.03,0.18,5
2025-07-04,2025-07-04,157,23945.1,Home & Garden,Central,156.52,157,3.9,Good value for money,0.027,0.098,414,929.55,0.28,2
2025-07-05,2025-07-05,200,14619.73,Clothing,South,73.47,200,4.0,Shipping was delayed but product is good,0.029,0.031,279,482.89,0.23,4
2025-07-06,2025-07-06,174,8820.78,Clothing,South,53.11,174,4.3,Mediocre at best,0.05,0.047,109,252.81,0.2,4
2025-07-07,2025-07-07,162,8132.5,Clothing,West,49.27,162,2.3,"Average product, nothing special",0.032,0.023,507,893.08,0.13,6
2025-07-08,2025-07-08,160,8731.27,Home & Garden,Central,54.54,160,2.6,Good value for money,0.015,0.048,165,188.89,0.12,2
2025-07-09,2025-07-09,174,4368.08,Books,South,25.03,174,3.8,"Average product, nothing special",0.02,0.095,577,848.19,0.11,1
2025-07-10,2025-07-10,127,1975.43,Clothing,West,16.05,127,3.5,Shipping was delayed but product is good,0.049,0.052,835,557.01,0.15,6
2025-07-11,2025-07-11,148,30001.58,Sports,North,201.81,148,1.9,Not worth the price,0.028,0.054,848,906.43,0.12,1
2025-07-12,2025-07-12,160,9785.99,Sports,East,64.21,160,2.6,Shipping was delayed but product is good,0.049,0.019,481,376.43,0.27,6
2025-07-13,2025-07-13,194,16512.99,Electronics,Central,86.53,194,3.7,Good value for money,0.011,0.022,717,291.13,0.26,1
2025-07-14,2025-07-14,131,66742.83,Electronics,Central,499.35,131,1.7,Broke after a week of use,0.034,0.075,383,846.01,0.18,3
2025-07-15,2025-07-15,126,15449.19,Home & Garden,Central,123.82,126,2.4,Shipping was delayed but product is good,0.026,0.078,534,946.28,0.09,3
2025-07-16,2025-07-16,152,12882.13,Clothing,West,88.71,152,2.6,Good value for money,0.021,0.1,377,896.05,0.2,3
2025-07-17,2025-07-17,175,28958.85,Home & Garden,North,171.3,175,2.4,Okay product but overpriced,0.023,0.014,638,869.34,0.11,5
2025-07-18,2025-07-18,134,8989.81,Clothing,West,65.71,134,4.4,Mediocre at best,0.037,0.012,294,162.53,0.17,5
2025-07-19,2025-07-19,156,67917.48,Electronics,East,427.25,156,4.9,Amazing! Will buy again,0.013,0.091,213,453.66,0.26,6
2025-07-20,2025-07-20,206,27019.54,Home & Garden,North,126.94,206,1.5,Would not recommend to others,0.042,0.053,505,481.51,0.15,6
2025-07-21,2025-07-21,116,22720.43,Home & Garden,North,191.57,116,4.2,Amazing! Will buy again,0.037,0.065,608,874.84,0.25,1
2025-07-22,2025-07-22,114,13968.97,Sports,South,118.17,114,2.7,"Average product, nothing special",0.042,0.034,103,545.91,0.03,5
2025-07-23,2025-07-23,123,30050.71,Electronics,North,249.64,123,4.1,Mediocre at best,0.016,0.068,925,711.85,0.24,1
2025-07-24,2025-07-24,141,64698.96,Electronics,East,452.54,141,3.7,Shipping was delayed but product is good,0.027,0.014,805,710.84,0.14,6
2025-07-25,2025-07-25,164,30809.56,Electronics,North,182.44,164,3.1,"Product as described, satisfied",0.015,0.029,690,446.54,0.25,6
2025-07-26,2025-07-26,184,19929.84,Sports,Central,109.95,184,1.7,"Average product, nothing special",0.011,0.045,913,315.09,0.06,6
2025-07-27,2025-07-27,156,60049.84,Electronics,South,403.6,156,4.7,Amazing! Will buy again,0.016,0.06,346,158.67,0.01,1
2025-07-28,2025-07-28,139,53666.31,Electronics,West,392.25,139,2.7,Okay product but overpriced,0.047,0.092,744,896.21,0.1,3
2025-07-29,2025-07-29,133,13061.15,Clothing,South,99.19,133,4.9,Mediocre at best,0.043,0.049,754,342.61,0.03,3
2025-07-30,2025-07-30,169,3828.38,Home & Garden,North,22.98,169,3.3,"Product as described, satisfied",0.013,0.026,900,647.82,0.29,6
2025-07-31,2025-07-31,159,12316.7,Home & Garden,North,73.78,159,3.5,Okay product but overpriced,0.042,0.08,419,616.84,0.25,5
2025-08-01,2025-08-01,130,25497.74,Electronics,South,201.52,130,4.6,Amazing! Will buy again,0.011,0.03,378,655.2,0.16,2
2025-08-02,2025-08-02,177,27076.88,Electronics,South,156.56,177,4.8,"Great product, highly recommend!",0.029,0.015,756,395.96,0.2,2
2025-08-03,2025-08-03,177,27468.57,Home & Garden,East,158.99,177,2.3,Good value for money,0.029,0.093,911,180.89,0.04,3
2025-08-04,2025-08-04,110,22913.79,Electronics,Central,205.51,110,4.8,Amazing! Will buy again,0.05,0.044,639,870.64,0.04,5
2025-08-05,2025-08-05,133,7273.08,Home & Garden,Central,57.11,133,3.8,Okay product but overpriced,0.02,0.038,208,878.19,0.15,4
2025-08-06,2025-08-06,122,11735.21,Home & Garden,East,93.89,122,1.5,Poor customer service experience,0.014,0.074,287,376.1,0.14,3
2025-08-07,2025-08-07,141,14281.32,Clothing,South,99.16,141,2.2,Good value for money,0.023,0.049,376,986.44,0.24,1
2025-08-08,2025-08-08,132,8788.74,Electronics,East,69.25,132,3.1,"Average product, nothing special",0.044,0.076,294,459.37,0.15,5
2025-08-09,2025-08-09,157,36761.37,Sports,East,229.69,157,1.4,Disappointed with the quality,0.033,0.032,488,670.65,0.08,1
2025-08-10,2025-08-10,118,6800.93,Electronics,North,59.97,118,2.0,"Average product, nothing special",0.019,0.099,375,214.68,0.16,6
2025-08-11,2025-08-11,160,8984.35,Clothing,West,54.97,160,3.9,"Average product, nothing special",0.037,0.088,883,621.04,0.13,4
2025-08-12,2025-08-12,171,4350.01,Sports,West,26.27,171,2.9,Okay product but overpriced,0.045,0.03,529,219.32,0.12,2
2025-08-13,2025-08-13,179,16385.57,Home & Garden,East,87.22,179,1.5,Poor customer service experience,0.039,0.015,127,194.8,0.29,6
2025-08-14,2025-08-14,119,14630.26,Electronics,West,122.75,119,3.3,"Product as described, satisfied",0.019,0.078,378,929.92,0.2,3
2025-08-15,2025-08-15,141,17400.56,Clothing,West,125.42,141,4.7,Mediocre at best,0.017,0.014,508,821.09,0.23,6
2025-08-16,2025-08-16,163,6368.39,Home & Garden,Central,38.01,163,1.4,"Average product, nothing special",0.017,0.011,634,898.06,0.2,6
2025-08-17,2025-08-17,186,83304.45,Electronics,North,456.35,186,4.9,Amazing! Will buy again,0.022,0.09,892,781.89,0.17,1
2025-08-18,2025-08-18,164,14169.17,Home & Garden,West,84.22,164,4.6,Mediocre at best,0.011,0.083,944,810.37,0.04,1
2025-08-19,2025-08-19,164,57260.01,Electronics,West,332.94,164,2.6,Good value for money,0.023,0.066,843,943.1,0.24,3
2025-08-20,2025-08-20,138,17512.24,Clothing,South,130.6,138,1.7,Broke after a week of use,0.01,0.075,199,319.46,0.09,4
2025-08-21,2025-08-21,111,15109.57,Home & Garden,East,141.44,111,3.0,Shipping was delayed but product is good,0.023,0.037,160,906.15,0.21,1
2025-08-22,2025-08-22,157,76091.43,Electronics,North,488.69,157,3.8,"Average product, nothing special",0.04,0.08,530,486.89,0.0,6
2025-08-23,2025-08-23,195,8616.3,Clothing,East,42.43,195,5.0,"Great product, highly recommend!",0.045,0.1,320,858.02,0.25,2
2025-08-24,2025-08-24,138,70233.77,Electronics,East,490.74,138,1.0,Would not recommend to others,0.011,0.052,314,720.86,0.17,1
2025-08-25,2025-08-25,138,31903.69,Electronics,West,224.62,138,2.7,"Average product, nothing special",0.014,0.054,181,216.04,0.07,6
2025-08-26,2025-08-26,132,5553.33,Books,West,43.05,132,3.2,Shipping was delayed but product is good,0.039,0.099,218,144.36,0.21,5
2025-08-27,2025-08-27,144,25610.37,Sports,West,177.65,144,4.7,Excellent service and fast delivery,0.049,0.086,378,276.59,0.16,3
2025-08-28,2025-08-28,116,5649.59,Sports,West,47.51,116,1.4,"Average product, nothing special",0.023,0.045,660,242.32,0.26,3
2025-08-29,2025-08-29,125,3460.79,Books,East,28.71,125,1.0,Disappointed with the quality,0.031,0.02,452,630.34,0.08,2
2025-08-30,2025-08-30,133,18340.44,Clothing,West,142.82,133,4.8,Best purchase this year,0.012,0.098,104,886.3,0.09,6
2025-08-31,2025-08-31,124,41609.78,Electronics,North,344.44,124,4.1,Amazing! Will buy again,0.031,0.094,485,882.83,0.13,6
2025-09-01,2025-09-01,155,3715.46,Books,West,23.17,155,1.8,Disappointed with the quality,0.035,0.017,853,257.09,0.02,3
2025-09-02,2025-09-02,145,25060.77,Home & Garden,Central,173.89,145,1.2,"Average product, nothing special",0.04,0.061,503,378.34,0.15,3
2025-09-03,2025-09-03,150,13321.6,Clothing,South,88.43,150,2.0,Would not recommend to others,0.044,0.06,286,661.16,0.11,6
2025-09-04,2025-09-04,85,12681.31,Home & Garden,South,150.76,85,4.9,"Great product, highly recommend!",0.042,0.024,349,396.83,0.2,5
2025-09-05,2025-09-05,142,11829.38,Clothing,West,83.83,142,1.5,Broke after a week of use,0.033,0.096,813,620.83,0.19,6
2025-09-06,2025-09-06,186,15353.52,Home & Garden,South,79.65,186,2.3,Good value for money,0.029,0.047,234,962.04,0.12,6
2025-09-07,2025-09-07,134,40786.53,Electronics,South,296.54,134,3.3,Good value for money,0.035,0.015,289,166.9,0.09,4
2025-09-08,2025-09-08,145,18448.65,Home & Garden,East,130.19,145,2.0,Would not recommend to others,0.015,0.086,654,267.86,0.05,6
2025-09-09,2025-09-09,125,12692.87,Clothing,West,104.02,125,4.9,Amazing! Will buy again,0.042,0.037,862,783.04,0.09,3
2025-09-10,2025-09-10,146,14256.8,Electronics,North,99.97,146,4.3,Best purchase this year,0.05,0.017,525,821.86,0.24,5
2025-09-11,2025-09-11,130,34616.81,Electronics,South,254.23,130,2.3,Shipping was delayed but product is good,0.047,0.034,990,703.24,0.14,4
2025-09-12,2025-09-12,110,18335.54,Electronics,East,173.38,110,2.4,Okay product but overpriced,0.041,0.065,192,867.01,0.18,6
2025-09-13,2025-09-13,163,6393.27,Clothing,West,38.65,163,1.1,"Average product, nothing special",0.011,0.022,326,486.59,0.15,1
2025-09-14,2025-09-14,153,13897.77,Clothing,Central,95.48,153,1.3,Disappointed with the quality,0.026,0.024,439,665.36,0.16,2
2025-09-15,2025-09-15,155,51859.4,Electronics,Central,326.31,155,3.2,"Product as described, satisfied",0.024,0.043,891,135.32,0.3,4
2025-09-16,2025-09-16,146,2934.46,Clothing,West,20.13,146,1.4,"Average product, nothing special",0.021,0.09,594,472.07,0.02,5
2025-09-17,2025-09-17,137,13322.93,Clothing,East,97.9,137,3.4,"Average product, nothing special",0.019,0.095,629,380.07,0.13,5
2025-09-18,2025-09-18,112,19983.27,Electronics,North,181.78,112,4.2,Excellent service and fast delivery,0.015,0.079,161,111.33,0.27,4
2025-09-19,2025-09-19,148,9164.56,Home & Garden,South,61.87,148,5.0,"Great product, highly recommend!",0.049,0.067,498,542.03,0.2,1
2025-09-20,2025-09-20,114,9270.64,Electronics,Central,83.87,114,2.9,Okay product but overpriced,0.041,0.054,401,174.12,0.17,2
2025-09-21,2025-09-21,121,17265.6,Clothing,Central,146.92,121,2.9,Okay product but overpriced,0.049,0.079,908,400.34,0.3,1
2025-09-22,2025-09-22,158,65919.3,Electronics,East,435.02,158,1.5,Disappointed with the quality,0.011,0.019,288,973.07,0.2,5
2025-09-23,2025-09-23,176,15500.45,Clothing,West,87.23,176,2.3,"Average product, nothing special",0.032,0.058,841,983.55,0.12,5
2025-09-24,2025-09-24,133,50695.52,Electronics,Central,399.57,133,2.5,"Product as described, satisfied",0.034,0.021,931,169.91,0.28,5
2025-09-25,2025-09-25,131,29884.93,Electronics,West,225.84,131,3.7,"Average product, nothing special",0.026,0.054,990,292.53,0.13,2
2025-09-26,2025-09-26,138,15621.07,Clothing,North,118.14,138,1.0,Not worth the price,0.027,0.047,989,522.82,0.08,6
